88 , 10:be:f5:36:02:e2,TOP-SECRET,8,-82.0,32.10614939016676,35.21138726608906,688.8993666020681,2017-12-03 08:39:13,Approx. w-center algo1
89 , 00:0d:f0:3e:fa:ca,Gateway,9,-87.0,32.106089276564596,35.21106968179408,688.7624378298848,2017-12-03 08:39:10,Approx. w-center algo1
90 , 58:70:c6:fb:96:30,YICarCam_fb9630,5,-88.0,32.10473133,35.21000489,687.0,2017-12-03 08:49:58,Approx. w-center algo1
91 , cc:b2:55:e7:7e:ba,Bezeq-NGN_E77EB9,6,-87.0,32.106181954122206,35.21168763894033,689.1981253462078,2017-12-03 08:39:16,Approx. w-center algo1
92 , 3c:1e:04:05:5f:f5,BezeqNGN_009030_2.4GHz_1,1,-92.0,32.10428940256148,35.211402560946375,710.8482244560361,2017-12-03 08:55:48,Approx. w-center algo1
93 , 10:be:f5:a7:b4:f4,Home,7,-87.0,32.10251814263996,35.20734901460898,698.9056862429085,2017-12-03 08:37:15,Approx. w-center algo1
94 , 62:ab:1b:60:b4:cb,Bezeq Free,8,-79.0,32.10248349693177,35.20882098023788,712.5622133859032,2017-12-03 08:54:32,Approx. w-center algo1
95 , f8:e9:03:12:ef:3c,ShapeDo-5GHz,60,-75.0,32.10456515,35.2097465,687.0,2017-12-03 08:45:16,Approx. w-center algo1
96 , b2:6c:ac:a0:18:29,restore,6,-81.0,32.10438743,35.20945591,687.0,2017-12-03 08:45:22,Approx. w-center algo1
97 , b0:48:7a:a1:80:8c,Knoch,4,-86.0,32.10251814263996,35.20734901460898,698.9056862429085,2017-12-03 08:37:15,Approx. w-center algo1
98 , d0:0f:6d:f1:35:2f,Sveta,4,-85.0,32.10251814263996,35.20734901460898,698.9056862429085,2017-12-03 08:37:15,Approx. w-center algo1
99 , 70:5a:0f:57:42:43,DIRECT-42-HP DeskJet 3830 series,11,-75.0,32.10447804,35.20959776,687.0,2017-12-03 08:45:19,Approx. w-center algo1
100 , 14:ae:db:58:0d:6d,__ery,11,-91.0,32.10258798763252,35.20759021123835,693.1085203108703,2017-12-03 08:37:33,Approx. w-center algo1
101 , 3c:52:82:ef:d4:56,DIRECT-55-HP DeskJet 3630 series,6,-73.0,32.10214339,35.20913287,688.0,2017-12-03 08:46:12,Approx. w-center algo1
102 , 84:c9:b2:4a:e7:87,dlink,2,-86.0,32.1044140461797,35.20788087493433,689.9496964638441,2017-12-03 08:38:22,Approx. w-center algo1
103 , b2:6c:ac:9f:f1:c5,paysday,2,-82.0,32.10436740344072,35.20935377518998,719.6690044079556,2017-12-03 08:53:56,Approx. w-center algo1
104 , 7e:ff:30:08:7f:bd,SETUP,11,-80.0,32.10241537,35.208865,688.0,2017-12-03 08:46:06,Approx. w-center algo1
105 , c8:be:19:07:77:b9,Bezeq-N_0777b8,11,-88.0,32.10413712623305,35.21082446017363,704.7212452331758,2017-12-03 08:51:42,Approx. w-center algo1
106 , 14:ae:db:3a:64:05,tanya,1,-86.0,32.102528187003614,35.20734570155965,700.1622738859833,2017-12-03 08:37:13,Approx. w-center algo1
107 , c0:4a:00:71:ee:ee,Onicom,9,-81.0,32.10339504,35.2098035,701.0,2017-12-03 09:03:09,Approx. w-center algo1
108 , 3c:52:82:ef:a4:8b,DIRECT-8A-HP DeskJet 3630 series,6,-80.0,32.10360427,35.20993338,705.0,2017-12-03 09:05:57,Approx. w-center algo1
109 , 30:e1:71:0d:e0:67,DIRECT-66-HP DeskJet 3630 series,6,-83.0,32.10455252,35.2096924,689.0,2017-12-03 08:50:04,Approx. w-center algo1
